cluster,observer_path,observer_label_values,observer_type,observer_value_class,observer_sample,observer_n_files,viewpoint_path,viewpoint_short_label,viewpoint_long_label,viewpoint_type,viewpoint_value_class,viewpoint_sample,viewpoint_n_files,notes
placenta_cord,fetuses[].fetalvessels.umbilical_artery.resistance_index_z_score,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_artery.reverse_flow,,str,coded_text,?,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_artery.systolic_diastolic_ratio,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_artery.systolic_diastolic_ratio_mom,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_artery.systolic_diastolic_ratio_percentile,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_artery.systolic_diastolic_ratio_z_score,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_vein.done,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.umbilical_vein.pulsations,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.atrial_filling_index,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.done,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.peak_diastolic_flow,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.peak_reverse_flow,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.pi_reverse_over_pi_forward_ratio,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.pulsatility_index_forward,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.pulsatility_index_reverse,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.systolic_velocity_max,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.systolic_velocity_min,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_inferior.velocity_time_integral_systolic_wave,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.atrial_filling_index,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.done,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.peak_diastolic_flow,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.peak_reverse_flow,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.pi_reverse_over_pi_forward_ratio,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.pulsatility_index_forward,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.pulsatility_index_reverse,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.systolic_velocity_max,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.systolic_velocity_min,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].fetalvessels.vena_cava_superior.velocity_time_integral_systolic_wave,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.amnion_seen,,str,coded_text,Unspecified|Seen,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.anterior_pos,,int,integer,1|0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.chor_amniotic,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.chor_chorionic,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.done,,int,integer,1,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.echoluc,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.fundal_pos,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.grade,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.lft_lat_pos,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.low_lyng_pos,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.posterior_pos,,int,integer,0|1,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.previa,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.rht_lat_pos,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.subchor_sonoluc,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.thickness,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].placenta.thickness_user_spec,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.a_priori_risk,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.a_priori_risk_lookup,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.maternal_age_risk,,int,integer,22|29|37|47|61,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.risk_adjustment,,int,integer,0,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.risk_adjustment_lookup,,str,coded_text,Unspecified,5/5,,,,,,,,
placenta_cord,fetuses[].uards.uards.ultrasound_adjusted_risk,,int,integer,0,5/5,,,,,,,,
placenta_cord,,,,,,,OBX Fetus.PlacentaSite,Placenta,Placental site,str (ST),coded_text,anterior,2/7,
placenta_cord,,,,,,,OBX Fetus.VP_PlacentaDetails_Mask,,,str (ST),free_text,"left lateral\.br\\.br\|anterior\.br\\.br\|posterior, fundal\.br\\.br\|posterior\.br\\.br\",5/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.CordVessels,Cord vessels,Umbilical cord vessels,str (ST),coded_text,3 vessel cord,3/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedEDV,Umbilical A ED,Umbilical artery end diastolic velocity,float (NM),decimal,19.5 (19.50),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedHR,Umbilical A HR,Umbilical artery heart rate,int (NM),integer,201,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedMD,Umbilical A MD,Umbilical artery minimum diastolic velocity,float (NM),decimal,19.21,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedPI,Umbilical A PI,Umbilical artery pulsatility index,float (NM),decimal,0.86,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedPSV,Umbilical A PS,Umbilical artery peak systolic velocity,float (NM),decimal,42.72,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedRI,Umbilical A RI,Umbilical artery resistance index,float (NM),decimal,0.54,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedSoverD,Umbilical A S / D,Umbilical artery S / D ratio,float (NM),decimal,2.19,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.UmbilicalArteryUndefinedTAmax,Umbilical A TAmax,Umbilical artery time-averaged maximum velocity,float (NM),decimal,27.08,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPI_Author,,,str (ST),coded_text,Baschat,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPI_DevRatio,,,float (NM),percentile,-20.9 (-20.9%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPI_Deviation,,,float (NM),decimal,-1.4 (-1.4SD),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPI_Percentile,,,int (NM),percentile,9 (9%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPSV_Author,,,str (ST),coded_text,Ebbing,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPSV_DevRatio,,,float (NM),percentile,-1.8 (-1.8%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPSV_Deviation,,,float (NM),decimal,-0.1 (-0.1SD),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedPSV_Percentile,,,int (NM),percentile,45 (45%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedRI_Author,,,str (ST),coded_text,Schaffer,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedRI_DevRatio,,,float (NM),percentile,-21.3 (-21.3%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedRI_Deviation,,,float (NM),decimal,-1.8 (-1.8SD),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedRI_Percentile,,,int (NM),percentile,4 (4%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedSoverD_Author,,,str (ST),coded_text,Acharya,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedSoverD_DevRatio,,,float (NM),percentile,-27.1 (-27.1%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedSoverD_Deviation,,,float (NM),decimal,-1.5 (-1.5SD),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedSoverD_Percentile,,,int (NM),percentile,7 (7%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedTAmax_Author,,,str (ST),coded_text,Ebbing,1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedTAmax_DevRatio,,,float (NM),percentile,-4.1 (-4.1%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedTAmax_Deviation,,,float (NM),decimal,-0.3 (-0.3SD),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalArteryUndefinedTAmax_Percentile,,,int (NM),percentile,39 (39%),1/7,
placenta_cord,,,,,,,OBX UmbilicalCordFetus.VP_UmbilicalCordDetails_Mask,,,str (ST),free_text,3 vessel cord\.br\\.br\|2 vessel cord\.br\\.br\,6/7,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.attempts,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.cc_fluid_wd,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.comps,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.fluid_char,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.needle_gauge,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.post_procedure_fetal_heart_motion,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.post_procedure_rh_factor,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.post_procedure_rhogam_admin,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.trans_plac,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].amniocentesis.amniocentesis.us_guidance,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].ectopic_preg.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].ectopic_preg.ect_loc,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].ectopic_preg.ect_size_a,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].ectopic_preg.ect_size_b,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].ectopic_preg.ect_size_c,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.attempts,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.comps,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.mg_of_villi,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.needle_gauge,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.trans_abd_cvs,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.trans_cx_cvs,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.trans_plac,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.us_guidance,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.cvs.villi_ob,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.attempts,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.cc_blood_wd,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.comps,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.needle_gauge,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.samp_site,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.samp_site_txt,,str,empty,,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.trans_plac,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].fbscvs.fetal_blood_sampling.us_guidance,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_reduction.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_reduction.outcome,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_reduction.type,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_transfusion.done,,int,integer,0,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_transfusion.success,,str,coded_text,Unspecified,5/5,,,,,,,,
fetal_procedures,fetuses[].otherprocs.fetal_transfusion.type,,str,coded_text,Unspecified,5/5,,,,,,,,
fetus_core,fetuses[].bpp.afv,,int,integer,0|2,5/5,,,,,,,,
fetus_core,fetuses[].bpp.breathing,,int,integer,0|2,5/5,,,,,,,,
fetus_core,fetuses[].bpp.mvmnt,,int,integer,0|2,5/5,,,,,,,,
fetus_core,fetuses[].bpp.nst,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].bpp.tone,,int,integer,0|2,5/5,,,,,,,,
fetus_core,fetuses[].bpp.total,,int,integer,0|8,5/5,,,,,,,,
fetus_core,fetuses[].fetus.anatomy_text,,str,coded_text|free_text,"The cerebellum appeared abnormal. Please see anatomy comments for further details. The fetal face appears normal. Anatomy of the fetal thorax appeared within normal limits. The cardiac size and structures appeared sonographically normal at the four chamber view, and cardiac rhythm was regular. The abdominal cavity appears normal. The fetal stomach appears normal. The right kidney appears within normal limits with respect to size, collection systems, and parenchyma. The left kidney appears within normal limits with respect to size, collection systems, and parenchyma. The fetal bladder appears normal. The abdominal wall appears intact. The spine was visualized from cervical to sacral region, within the resolution of the ultrasound equipment, without evidence of a neural tube defect. Active movement of the extremities was seen and fetal body motion was also observed during this examination. Normal genitalia. The placenta appears within normal limits. There is a 3 vessel cord with normal insertion site.|The fetal cranium appeared normal in shape. The choroid plexus was well visualized, the lateral ventricles were not dilated and the midline structures were not deviated. The cerebellum and cisterna magna were visualized and appeared normal. The fetal face appears normal. Anatomy of the fetal thorax appeared within normal limits. The cardiac size and structures appeared sonographically normal at the four chamber view, and cardiac rhythm was regular. The abdominal cavity appears normal. The fetal stomach appears normal. Abnormalities were noted in the right kidney:  please see the anatomy comments for further details. The left kidney appears within normal limits with respect to size, collection systems, and parenchyma. The fetal bladder appears normal. The abdominal wall appears intact. The spine was visualized from cervical to sacral region, within the resolution of the ultrasound equipment, without evidence of a neural tube defect. Active movement of the extremities was seen and fetal body motion was also observed during this examination. Normal genitalia. The placenta appears within normal limits. There is a 3 vessel cord with normal insertion site.|The fetal cranium appeared normal in shape. The choroid plexus was well visualized, the lateral ventricles were not dilated and the midline structures were not deviated. The cerebellum and cisterna magna were visualized and appeared normal. The fetal face appears normal. Anatomy of the fetal thorax appeared within normal limits. The cardiac position was not evaluated.         The abdominal cavity appears normal. The fetal stomach appears normal. The right kidney appears within normal limits with respect to size, collection systems, and parenchyma. The left kidney appears within normal limits with respect to size, collection systems, and parenchyma. The fetal bladder appears normal. Abnormal abdominal wall: please see the anatomy comments for further details. The spine was visualized from cervical to sacral region, within the resolution of the ultrasound equipment, without evidence of a neural tube defect. The left forearm appeared normal. The right humerus appeared normal. The left humerus appeared normal. The right forearm appeared normal. The right foot appeared normal. The left foot appeared normal. The right lower leg appeared normal. The left lower leg appeared normal. The right femur appeared normal. The left femur was not evaluated. The right hand appeared normal. The left hand  appeared normal. Normal genitalia. The placenta appears within normal limits. There is a 3 vessel cord with normal insertion site.|The calvarium was abnormal. Please see anatomy comments for details.|The fetal cranium appeared normal in shape. The choroid plexus was well visualized, the lateral ventricles were not dilated and the midline structures were not deviated. The cerebellum and cisterna magna were visualized and appeared normal. The fetal face appears normal. Anatomy of the fetal thorax appeared within normal limits. The four chamber view appeared abnormal. Please see anatomy comments for further details.        The abdominal cavity appears normal. The fetal stomach appears normal. The right kidney appears within normal limits with respect to size, collection systems, and parenchyma. The left kidney appears within normal limits with respect to size, collection systems, and parenchyma. The fetal bladder appears normal. The abdominal wall appears intact. The fetal spine was not visualized on today's exam due to fetal position. The fetal extremities were not assessed on today's exam. Normal genitalia. The placenta appears within normal limits. There is a 3 vessel cord with normal insertion site.",5/5,,,,,,,,
fetus_core,fetuses[].fetus.echo_text,,str,empty,,5/5,,,,,,,,
fetus_core,fetuses[].fetus.estimated_fetal_weight,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetal_echo_cardiac_axis_degrees,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetal_echo_performed,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_death,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_growth,,str,coded_text,Unspecified,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_number,,int,integer,1,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_presentation,,str,coded_text,Vertex|Breech|Unspecified,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_reduced,,int,integer,0,5/5,,,,,,,,
fetus_core,fetuses[].fetus.fetus_seen,,int,integer,1,5/5,,,,,,,,
fetus_core,fetuses[].fetus.ga_by_sonography,,float|int,decimal|integer,27|23.4|36.1|11.3|28.4,5/5,,,,,,,,
fetus_core,fetuses[].fetus.gender,,str,coded_text,Unspecified,5/5,OBX BabyPatientData.Gender,Fetal sex,Fetal sex,str (ST),coded_text,normal,5/7,
fetus_core,fetuses[].fetus.impression_text,,str,free_text,"Singleton IUPRegular fetal heart rate of 150 bpmAnterior placenta27 weeks and 0 days by this ultrasound. (EDD = OCT 1 2025)26 weeks and 4 days by 1st Trimester Sono. (EDD = OCT 4 2025)Estimated Fetal Weight = 1015 grams Hadlock 85 (AC, FL, HC)Estimated Fetal Weight = 2 lbs 4 oz Hadlock 85 (AC, FL, HC)Dandy Walker|Singleton IUPRegular fetal heart rate of 150 bpmAnterior placenta23 weeks and 3 days by this ultrasound. (EDD = FEB 16 2026)23 weeks and 4 days by Other. (EDD = OCT 25 2025)Estimated Fetal Weight = 598 grams Hadlock 85 (AC, FL, HC)Estimated Fetal Weight = 1 lbs 5 oz Hadlock 85 (AC, FL, HC)Renal agenesis|Singleton IUPRegular fetal heart rate of 150 bpmPosterior placenta36 weeks and 1 day by this ultrasound. (EDD = JUL 29 2025)35 weeks and 5 days by Other. (EDD = AUG 1 2025)Estimated Fetal Weight = 2778 grams Hadlock 85 (AC, FL, HC)Estimated Fetal Weight = 6 lbs 2 oz Hadlock 85 (AC, FL, HC)Omphalocele|Singleton IUPRegular fetal heart rate of 161 bpmPosterior placenta11 weeks and 2 days by this ultrasound. (EDD = JAN 20 2026)11 weeks and 0 days by 1st Trimester Sono. (EDD = JAN 22 2026)Acrania|Singleton IUPRegular fetal heart rate of 150 bpmPosterior placenta28 weeks and 3 days by this ultrasound. (EDD = SEP 22 2025)28 weeks and 0 days by 2nd Trimester Sono. (EDD = SEP 25 2025)Estimated Fetal Weight = 1274 grams Hadlock 85 (AC, FL, HC)Estimated Fetal Weight = 2 lbs 13 oz Hadlock 85 (AC, FL, HC)Hypoplastic left ventricle",5/5,,,,,,,,
